feature,n,sorting policy,rank,prob
smog,10,pred-xgb_pinned_rl,13,0.003
smog,10,pred-xgb_pinned_rl,14,0.004
smog,10,pred-xgb_pinned_rt,35,0.002
smog,10,pred-xgb_pinned_rt,36,0.001
smog,10,pred-xgb_pinned_rt,37,0.024
smog,10,pred-xgb_pinned_rt,38,0.129
smog,10,pred-xgb_pinned_rt,39,0.594
smog,10,pred-xgb_pinned_rt,40,0.143
smog,10,pred-xgb_pinned_rt,41,0.07
smog,10,pred-xgb_pinned_rt,42,0.028
smog,10,pred-xgb_pinned_rt,43,0.008
smog,10,pred-xgb_pinned_rt,44,0.001
smog,10,pred-xgb_rh,8,0.001
smog,10,pred-xgb_rh,9,0.181
smog,10,pred-xgb_rh,10,0.367
smog,10,pred-xgb_rh,11,0.178
smog,10,pred-xgb_rh,12,0.264
smog,10,pred-xgb_rh,13,0.003
smog,10,pred-xgb_rh,14,0.002
smog,10,pred-xgb_rh,16,0.004
smog,10,pred-xgb_rl,8,0.008
smog,10,pred-xgb_rl,9,0.451
smog,10,pred-xgb_rl,10,0.235
smog,10,pred-xgb_rl,11,0.202
smog,10,pred-xgb_rl,12,0.097
smog,10,pred-xgb_rl,13,0.001
smog,10,pred-xgb_rl,14,0.001
smog,10,pred-xgb_rl,15,0.004
smog,10,pred-xgb_rl,16,0.001
smog,10,pred-xgb_rt,39,0.003
smog,10,pred-xgb_rt,40,0.174
smog,10,pred-xgb_rt,41,0.232
smog,10,pred-xgb_rt,42,0.199
smog,10,pred-xgb_rt,43,0.178
smog,10,pred-xgb_rt,44,0.169
smog,10,pred-xgb_rt,45,0.03
smog,10,pred-xgb_rt,46,0.01
smog,10,pred-xgb_rt,47,0.005
smog,10,random_pinned_rh,27,0.005
smog,10,random_pinned_rh,28,0.056
smog,10,random_pinned_rh,29,0.157
smog,10,random_pinned_rh,30,0.465
smog,10,random_pinned_rh,31,0.308
smog,10,random_pinned_rh,32,0.009
smog,10,random_pinned_rl,39,0.006
smog,10,random_pinned_rl,40,0.032
smog,10,random_pinned_rl,41,0.073
smog,10,random_pinned_rl,42,0.127
smog,10,random_pinned_rl,43,0.255
smog,10,random_pinned_rl,44,0.373
smog,10,random_pinned_rl,45,0.082
smog,10,random_pinned_rl,46,0.035
smog,10,random_pinned_rl,47,0.015
smog,10,random_pinned_rl,48,0.002
smog,10,random_pinned_rt,49,0.001
smog,10,random_pinned_rt,50,0.033
smog,10,random_pinned_rt,51,0.052
smog,10,random_pinned_rt,52,0.059
smog,10,random_pinned_rt,53,0.124
smog,10,random_pinned_rt,54,0.166
smog,10,random_pinned_rt,55,0.377
smog,10,random_pinned_rt,56,0.188
smog,10,random_rh,41,0.001
smog,10,random_rh,42,0.003
smog,10,random_rh,43,0.015
smog,10,random_rh,44,0.054
smog,10,random_rh,45,0.251
smog,10,random_rh,46,0.154
smog,10,random_rh,47,0.148
smog,10,random_rh,48,0.227
smog,10,random_rh,49,0.112
smog,10,random_rh,50,0.02
smog,10,random_rh,51,0.014
smog,10,random_rh,52,0.001
smog,10,random_rl,60,0.073
smog,10,random_rl,61,0.225
smog,10,random_rl,62,0.657
smog,10,random_rl,63,0.045
smog,10,random_rt,57,0.188
smog,10,random_rt,58,0.523
smog,10,random_rt,59,0.285
smog,10,random_rt,60,0.004
smog,10,rev-chron_pinned_rh,26,0.003
smog,10,rev-chron_pinned_rh,27,0.049
smog,10,rev-chron_pinned_rh,28,0.401
smog,10,rev-chron_pinned_rh,29,0.38
smog,10,rev-chron_pinned_rh,30,0.125
smog,10,rev-chron_pinned_rh,31,0.042
smog,10,rev-chron_pinned_rl,44,0.004
smog,10,rev-chron_pinned_rl,45,0.046
smog,10,rev-chron_pinned_rl,46,0.071
smog,10,rev-chron_pinned_rl,47,0.111
smog,10,rev-chron_pinned_rl,48,0.144
smog,10,rev-chron_pinned_rl,49,0.437
smog,10,rev-chron_pinned_rl,50,0.103
smog,10,rev-chron_pinned_rl,51,0.058
smog,10,rev-chron_pinned_rl,52,0.018
smog,10,rev-chron_pinned_rl,53,0.008
smog,10,rev-chron_pinned_rt,42,0.001
smog,10,rev-chron_pinned_rt,43,0.009
smog,10,rev-chron_pinned_rt,44,0.05
smog,10,rev-chron_pinned_rt,45,0.224
smog,10,rev-chron_pinned_rt,46,0.23
smog,10,rev-chron_pinned_rt,47,0.225
smog,10,rev-chron_pinned_rt,48,0.182
smog,10,rev-chron_pinned_rt,49,0.063
smog,10,rev-chron_pinned_rt,50,0.009
smog,10,rev-chron_pinned_rt,51,0.004
smog,10,rev-chron_pinned_rt,52,0.003
smog,10,rev-chron_rh,37,0.004
smog,10,rev-chron_rh,38,0.061
smog,10,rev-chron_rh,39,0.164
smog,10,rev-chron_rh,40,0.343
smog,10,rev-chron_rh,41,0.228
smog,10,rev-chron_rh,42,0.128
smog,10,rev-chron_rh,43,0.056
smog,10,rev-chron_rh,44,0.013
smog,10,rev-chron_rh,45,0.001
smog,10,rev-chron_rh,46,0.002
smog,10,rev-chron_rl,60,0.002
smog,10,rev-chron_rl,61,0.009
smog,10,rev-chron_rl,62,0.049
smog,10,rev-chron_rl,63,0.94
smog,10,rev-chron_rt,46,0.001
smog,10,rev-chron_rt,47,0.003
smog,10,rev-chron_rt,48,0.015
smog,10,rev-chron_rt,49,0.036
smog,10,rev-chron_rt,50,0.187
smog,10,rev-chron_rt,51,0.169
smog,10,rev-chron_rt,52,0.17
smog,10,rev-chron_rt,53,0.183
smog,10,rev-chron_rt,54,0.122
smog,10,rev-chron_rt,55,0.079
smog,10,rev-chron_rt,56,0.035
lexdiv,N,chron_pinned_rh,36,0.037
lexdiv,N,chron_pinned_rh,37,0.041
lexdiv,N,chron_pinned_rh,38,0.512
lexdiv,N,chron_pinned_rh,39,0.41
lexdiv,N,chron_pinned_rl,62,0.254
lexdiv,N,chron_pinned_rl,63,0.745
lexdiv,N,chron_pinned_rl,64,0.001
lexdiv,N,chron_pinned_rt,60,0.015
lexdiv,N,chron_pinned_rt,61,0.857
lexdiv,N,chron_pinned_rt,62,0.128
lexdiv,N,chron_rh,40,0.943
lexdiv,N,chron_rh,41,0.051
lexdiv,N,chron_rh,42,0.006
lexdiv,N,chron_rl,63,0.003
lexdiv,N,chron_rl,64,0.542
lexdiv,N,chron_rl,65,0.34
lexdiv,N,chron_rl,66,0.115
lexdiv,N,chron_rt,64,0.17
lexdiv,N,chron_rt,65,0.494
lexdiv,N,chron_rt,66,0.336
lexdiv,N,least-neg-abs_pinned_rh,34,0.006
lexdiv,N,least-neg-abs_pinned_rh,35,0.517
lexdiv,N,least-neg-abs_pinned_rh,36,0.041
lexdiv,N,least-neg-abs_pinned_rh,37,0.436
lexdiv,N,least-neg-abs_pinned_rl,61,0.128
lexdiv,N,least-neg-abs_pinned_rl,62,0.618
lexdiv,N,least-neg-abs_pinned_rl,63,0.251
lexdiv,N,least-neg-abs_pinned_rl,64,0.003
lexdiv,N,least-neg-abs_pinned_rt,58,0.001
lexdiv,N,least-neg-abs_pinned_rt,59,0.999
lexdiv,N,least-neg-abs_rh,36,0.054
lexdiv,N,least-neg-abs_rh,37,0.028
lexdiv,N,least-neg-abs_rh,38,0.398
lexdiv,N,least-neg-abs_rh,39,0.52
lexdiv,N,least-neg-abs_rl,63,0.001
lexdiv,N,least-neg-abs_rl,64,0.284
lexdiv,N,least-neg-abs_rl,65,0.166
lexdiv,N,least-neg-abs_rl,66,0.549
lexdiv,N,least-neg-abs_rt,60,0.985
lexdiv,N,least-neg-abs_rt,61,0.015
lexdiv,N,neg-abs_pinned_rh,23,0.105
lexdiv,N,neg-abs_pinned_rh,24,0.308
lexdiv,N,neg-abs_pinned_rh,25,0.495
lexdiv,N,neg-abs_pinned_rh,26,0.038
lexdiv,N,neg-abs_pinned_rh,27,0.054
lexdiv,N,neg-abs_pinned_rl,27,0.005
lexdiv,N,neg-abs_pinned_rl,28,0.052
lexdiv,N,neg-abs_pinned_rl,29,0.104
lexdiv,N,neg-abs_pinned_rl,30,0.721
lexdiv,N,neg-abs_pinned_rl,31,0.088
lexdiv,N,neg-abs_pinned_rl,32,0.03
lexdiv,N,neg-abs_pinned_rt,48,0.007
lexdiv,N,neg-abs_pinned_rt,49,0.1
lexdiv,N,neg-abs_pinned_rt,50,0.697
lexdiv,N,neg-abs_pinned_rt,51,0.187
lexdiv,N,neg-abs_pinned_rt,52,0.008
lexdiv,N,neg-abs_pinned_rt,53,0.001
lexdiv,N,neg-abs_rh,25,0.016
lexdiv,N,neg-abs_rh,26,0.744
lexdiv,N,neg-abs_rh,27,0.064
lexdiv,N,neg-abs_rh,28,0.176
lexdiv,N,neg-abs_rl,29,0.001
lexdiv,N,neg-abs_rl,30,0.004
lexdiv,N,neg-abs_rl,31,0.282
lexdiv,N,neg-abs_rl,32,0.314
lexdiv,N,neg-abs_rl,33,0.394
lexdiv,N,neg-abs_rl,34,0.003
lexdiv,N,neg-abs_rl,35,0.002
lexdiv,N,neg-abs_rt,51,0.016
lexdiv,N,neg-abs_rt,52,0.394
lexdiv,N,neg-abs_rt,53,0.45
lexdiv,N,neg-abs_rt,54,0.14
lexdiv,N,pin-pred-lr_pinned_rh,15,0.007
lexdiv,N,pin-pred-lr_pinned_rh,16,0.034
lexdiv,N,pin-pred-lr_pinned_rh,17,0.826
lexdiv,N,pin-pred-lr_pinned_rh,18,0.133
lexdiv,N,pin-pred-lr_pinned_rl,3,0.059
lexdiv,N,pin-pred-lr_pinned_rl,4,0.033
lexdiv,N,pin-pred-lr_pinned_rl,5,0.567
lexdiv,N,pin-pred-lr_pinned_rl,6,0.154
lexdiv,N,pin-pred-lr_pinned_rl,7,0.169
lexdiv,N,pin-pred-lr_pinned_rl,8,0.018
lexdiv,N,pin-pred-lr_pinned_rt,32,0.001
lexdiv,N,pin-pred-lr_pinned_rt,33,0.001
lexdiv,N,pin-pred-lr_pinned_rt,34,0.039
lexdiv,N,pin-pred-lr_pinned_rt,35,0.243
lexdiv,N,pin-pred-lr_pinned_rt,36,0.219
lexdiv,N,pin-pred-lr_pinned_rt,37,0.396
lexdiv,N,pin-pred-lr_pinned_rt,38,0.037
lexdiv,N,pin-pred-lr_pinned_rt,39,0.064
lexdiv,N,pin-pred-lr_rh,15,0.002
lexdiv,N,pin-pred-lr_rh,16,0.011
lexdiv,N,pin-pred-lr_rh,17,0.163
lexdiv,N,pin-pred-lr_rh,18,0.824
lexdiv,N,pin-pred-lr_rl,3,0.004
lexdiv,N,pin-pred-lr_rl,4,0.056
lexdiv,N,pin-pred-lr_rl,5,0.071
lexdiv,N,pin-pred-lr_rl,6,0.566
lexdiv,N,pin-pred-lr_rl,7,0.138
lexdiv,N,pin-pred-lr_rl,8,0.165
lexdiv,N,pin-pred-lr_rt,31,0.001
lexdiv,N,pin-pred-lr_rt,32,0.001
lexdiv,N,pin-pred-lr_rt,33,0.01
lexdiv,N,pin-pred-lr_rt,34,0.251
lexdiv,N,pin-pred-lr_rt,35,0.196
lexdiv,N,pin-pred-lr_rt,36,0.385
lexdiv,N,pin-pred-lr_rt,37,0.097
lexdiv,N,pin-pred-lr_rt,38,0.053
lexdiv,N,pin-pred-lr_rt,39,0.006
lexdiv,N,pin-pred-xgb_pinned_rh,11,0.608
lexdiv,N,pin-pred-xgb_pinned_rh,12,0.392
lexdiv,N,pin-pred-xgb_pinned_rl,1,0.591
lexdiv,N,pin-pred-xgb_pinned_rl,2,0.409
lexdiv,N,pin-pred-xgb_pinned_rt,19,0.025
lexdiv,N,pin-pred-xgb_pinned_rt,20,0.959
lexdiv,N,pin-pred-xgb_pinned_rt,21,0.01
lexdiv,N,pin-pred-xgb_pinned_rt,22,0.006
lexdiv,N,pin-pred-xgb_rh,11,0.392
lexdiv,N,pin-pred-xgb_rh,12,0.608
lexdiv,N,pin-pred-xgb_rl,1,0.409
lexdiv,N,pin-pred-xgb_rl,2,0.591
lexdiv,N,pin-pred-xgb_rt,19,0.963
lexdiv,N,pin-pred-xgb_rt,20,0.034
lexdiv,N,pin-pred-xgb_rt,21,0.003
lexdiv,N,pos-abs_pinned_rh,19,0.012
lexdiv,N,pos-abs_pinned_rh,20,0.004
lexdiv,N,pos-abs_pinned_rh,21,0.984
lexdiv,N,pos-abs_pinned_rl,13,0.645
lexdiv,N,pos-abs_pinned_rl,14,0.076
lexdiv,N,pos-abs_pinned_rl,15,0.27
lexdiv,N,pos-abs_pinned_rl,16,0.002
lexdiv,N,pos-abs_pinned_rl,17,0.007
lexdiv,N,pos-abs_pinned_rt,46,0.007
lexdiv,N,pos-abs_pinned_rt,47,0.051
lexdiv,N,pos-abs_pinned_rt,48,0.933
lexdiv,N,pos-abs_pinned_rt,49,0.009
lexdiv,N,pos-abs_rh,20,0.003
lexdiv,N,pos-abs_rh,21,0.003
lexdiv,N,pos-abs_rh,22,0.993
lexdiv,N,pos-abs_rh,23,0.001
lexdiv,N,pos-abs_rl,14,0.406
lexdiv,N,pos-abs_rl,15,0.088
lexdiv,N,pos-abs_rl,16,0.459
lexdiv,N,pos-abs_rl,17,0.004
lexdiv,N,pos-abs_rl,18,0.043
lexdiv,N,pos-abs_rt,47,0.001
lexdiv,N,pos-abs_rt,48,0.007
lexdiv,N,pos-abs_rt,49,0.869
lexdiv,N,pos-abs_rt,50,0.109
lexdiv,N,pos-abs_rt,51,0.014
lexdiv,N,pos-rel_pinned_rh,23,0.839
lexdiv,N,pos-rel_pinned_rh,24,0.123
lexdiv,N,pos-rel_pinned_rh,25,0.032
lexdiv,N,pos-rel_pinned_rh,26,0.006
lexdiv,N,pos-rel_pinned_rl,40,0.057
lexdiv,N,pos-rel_pinned_rl,41,0.943
lexdiv,N,pos-rel_pinned_rt,50,0.016
lexdiv,N,pos-rel_pinned_rt,51,0.059
lexdiv,N,pos-rel_pinned_rt,52,0.516
lexdiv,N,pos-rel_pinned_rt,53,0.409
lexdiv,N,pos-rel_rh,24,0.495
lexdiv,N,pos-rel_rh,25,0.41
lexdiv,N,pos-rel_rh,26,0.061
lexdiv,N,pos-rel_rh,27,0.034
lexdiv,N,pos-rel_rl,41,0.006
lexdiv,N,pos-rel_rl,42,0.994
lexdiv,N,pos-rel_rt,52,0.005
lexdiv,N,pos-rel_rt,53,0.136
lexdiv,N,pos-rel_rt,54,0.859
lexdiv,N,pred-nb_pinned_rh,10,1.0
lexdiv,N,pred-nb_pinned_rl,4,0.904
lexdiv,N,pred-nb_pinned_rl,5,0.008
lexdiv,N,pred-nb_pinned_rl,6,0.086
lexdiv,N,pred-nb_pinned_rl,7,0.002
lexdiv,N,pred-nb_pinned_rt,24,0.034
lexdiv,N,pred-nb_pinned_rt,25,0.015
lexdiv,N,pred-nb_pinned_rt,26,0.039
lexdiv,N,pred-nb_pinned_rt,27,0.088
lexdiv,N,pred-nb_pinned_rt,28,0.467
lexdiv,N,pred-nb_pinned_rt,29,0.266
lexdiv,N,pred-nb_pinned_rt,30,0.071
lexdiv,N,pred-nb_pinned_rt,31,0.013
lexdiv,N,pred-nb_pinned_rt,32,0.004
lexdiv,N,pred-nb_pinned_rt,33,0.003
lexdiv,N,pred-nb_rh,9,1.0
lexdiv,N,pred-nb_rl,3,0.937
lexdiv,N,pred-nb_rl,4,0.005
lexdiv,N,pred-nb_rl,5,0.058
lexdiv,N,pred-nb_rt,22,0.001
lexdiv,N,pred-nb_rt,23,0.055
lexdiv,N,pred-nb_rt,24,0.04
lexdiv,N,pred-nb_rt,25,0.032
lexdiv,N,pred-nb_rt,26,0.112
lexdiv,N,pred-nb_rt,27,0.503
lexdiv,N,pred-nb_rt,28,0.199
lexdiv,N,pred-nb_rt,29,0.049
lexdiv,N,pred-nb_rt,30,0.006
lexdiv,N,pred-nb_rt,31,0.002
lexdiv,N,pred-nb_rt,32,0.001
lexdiv,N,pred-xgb_pinned_rh,13,0.355
lexdiv,N,pred-xgb_pinned_rh,14,0.239
lexdiv,N,pred-xgb_pinned_rh,15,0.406
lexdiv,N,pred-xgb_pinned_rl,4,0.002
lexdiv,N,pred-xgb_pinned_rl,5,0.296
lexdiv,N,pred-xgb_pinned_rl,6,0.013
lexdiv,N,pred-xgb_pinned_rl,7,0.689
lexdiv,N,pred-xgb_pinned_rt,43,0.992
lexdiv,N,pred-xgb_pinned_rt,44,0.008
lexdiv,N,pred-xgb_rh,14,0.279
lexdiv,N,pred-xgb_rh,15,0.227
lexdiv,N,pred-xgb_rh,16,0.494
lexdiv,N,pred-xgb_rl,6,0.181
lexdiv,N,pred-xgb_rl,7,0.002
lexdiv,N,pred-xgb_rl,8,0.817
lexdiv,N,pred-xgb_rt,44,0.955
lexdiv,N,pred-xgb_rt,45,0.045
lexdiv,N,random_pinned_rh,29,0.001
lexdiv,N,random_pinned_rh,30,0.003
lexdiv,N,random_pinned_rh,31,0.038
lexdiv,N,random_pinned_rh,32,0.361
lexdiv,N,random_pinned_rh,33,0.585
lexdiv,N,random_pinned_rh,34,0.007
lexdiv,N,random_pinned_rh,35,0.005
lexdiv,N,random_pinned_rl,56,0.962
lexdiv,N,random_pinned_rl,57,0.038
lexdiv,N,random_pinned_rt,55,1.0
lexdiv,N,random_rh,33,0.003
lexdiv,N,random_rh,34,0.694
lexdiv,N,random_rh,35,0.037
lexdiv,N,random_rh,36,0.264
lexdiv,N,random_rh,37,0.002
lexdiv,N,random_rl,58,0.999
lexdiv,N,random_rl,59,0.001
lexdiv,N,random_rt,56,0.038
lexdiv,N,random_rt,57,0.962
lexdiv,N,rev-chron_pinned_rh,27,0.252
lexdiv,N,rev-chron_pinned_rh,28,0.096
lexdiv,N,rev-chron_pinned_rh,29,0.572
lexdiv,N,rev-chron_pinned_rh,30,0.079
lexdiv,N,rev-chron_pinned_rh,31,0.001
lexdiv,N,rev-chron_pinned_rl,46,0.902
lexdiv,N,rev-chron_pinned_rl,47,0.096
lexdiv,N,rev-chron_pinned_rl,48,0.002
lexdiv,N,rev-chron_pinned_rt,43,0.008
lexdiv,N,rev-chron_pinned_rt,44,0.037
lexdiv,N,rev-chron_pinned_rt,45,0.955
lexdiv,N,rev-chron_rh,28,0.01
lexdiv,N,rev-chron_rh,29,0.007
lexdiv,N,rev-chron_rh,30,0.116
lexdiv,N,rev-chron_rh,31,0.575
lexdiv,N,rev-chron_rh,32,0.288
lexdiv,N,rev-chron_rh,33,0.004
lexdiv,N,rev-chron_rl,48,0.002
lexdiv,N,rev-chron_rl,49,0.014
lexdiv,N,rev-chron_rl,50,0.178
lexdiv,N,rev-chron_rl,51,0.724
lexdiv,N,rev-chron_rl,52,0.077
lexdiv,N,rev-chron_rl,53,0.004
lexdiv,N,rev-chron_rl,54,0.001
lexdiv,N,rev-chron_rt,46,0.091
lexdiv,N,rev-chron_rt,47,0.852
lexdiv,N,rev-chron_rt,48,0.049
lexdiv,N,rev-chron_rt,49,0.008
sentcomp,N,chron_pinned_rh,15,0.001
sentcomp,N,chron_pinned_rh,16,0.007
sentcomp,N,chron_pinned_rh,17,0.051
sentcomp,N,chron_pinned_rh,18,0.079
sentcomp,N,chron_pinned_rh,19,0.153
sentcomp,N,chron_pinned_rh,20,0.175
sentcomp,N,chron_pinned_rh,21,0.478
sentcomp,N,chron_pinned_rh,22,0.018
sentcomp,N,chron_pinned_rh,23,0.032
sentcomp,N,chron_pinned_rh,24,0.004
sentcomp,N,chron_pinned_rh,25,0.002
sentcomp,N,chron_pinned_rl,4,0.112
sentcomp,N,chron_pinned_rl,5,0.887
sentcomp,N,chron_pinned_rl,7,0.001
sentcomp,N,chron_pinned_rt,6,0.025
sentcomp,N,chron_pinned_rt,7,0.118
sentcomp,N,chron_pinned_rt,8,0.107
sentcomp,N,chron_pinned_rt,9,0.204
sentcomp,N,chron_pinned_rt,10,0.133
sentcomp,N,chron_pinned_rt,11,0.408
sentcomp,N,chron_pinned_rt,12,0.005
sentcomp,N,chron_rh,14,0.002
sentcomp,N,chron_rh,15,0.005
sentcomp,N,chron_rh,16,0.048
sentcomp,N,chron_rh,17,0.084
sentcomp,N,chron_rh,18,0.162
sentcomp,N,chron_rh,19,0.139
sentcomp,N,chron_rh,20,0.441
sentcomp,N,chron_rh,21,0.073
sentcomp,N,chron_rh,22,0.032
sentcomp,N,chron_rh,23,0.013
sentcomp,N,chron_rh,24,0.001
sentcomp,N,chron_rl,4,0.887
sentcomp,N,chron_rl,5,0.113
sentcomp,N,chron_rt,6,0.173
sentcomp,N,chron_rt,7,0.087
sentcomp,N,chron_rt,8,0.22
sentcomp,N,chron_rt,9,0.088
sentcomp,N,chron_rt,10,0.335
sentcomp,N,chron_rt,11,0.096
sentcomp,N,chron_rt,13,0.001
sentcomp,N,least-neg-abs_pinned_rh,11,0.001
sentcomp,N,least-neg-abs_pinned_rh,13,0.04
sentcomp,N,least-neg-abs_pinned_rh,14,0.148
sentcomp,N,least-neg-abs_pinned_rh,15,0.221
sentcomp,N,least-neg-abs_pinned_rh,16,0.2
sentcomp,N,least-neg-abs_pinned_rh,17,0.15
sentcomp,N,least-neg-abs_pinned_rh,18,0.094
sentcomp,N,least-neg-abs_pinned_rh,19,0.142
sentcomp,N,least-neg-abs_pinned_rh,20,0.003
sentcomp,N,least-neg-abs_pinned_rh,21,0.001
sentcomp,N,least-neg-abs_pinned_rl,1,0.005
sentcomp,N,least-neg-abs_pinned_rl,2,0.349
sentcomp,N,least-neg-abs_pinned_rl,3,0.646
sentcomp,N,least-neg-abs_pinned_rt,40,0.001
sentcomp,N,least-neg-abs_pinned_rt,42,0.001
sentcomp,N,least-neg-abs_pinned_rt,44,0.002
sentcomp,N,least-neg-abs_pinned_rt,45,0.001
sentcomp,N,least-neg-abs_pinned_rt,46,0.004
sentcomp,N,least-neg-abs_pinned_rt,47,0.004
sentcomp,N,least-neg-abs_pinned_rt,48,0.062
sentcomp,N,least-neg-abs_pinned_rt,49,0.007
sentcomp,N,least-neg-abs_pinned_rt,50,0.104
sentcomp,N,least-neg-abs_pinned_rt,51,0.02
sentcomp,N,least-neg-abs_pinned_rt,52,0.415
sentcomp,N,least-neg-abs_pinned_rt,53,0.043
sentcomp,N,least-neg-abs_pinned_rt,54,0.083
sentcomp,N,least-neg-abs_pinned_rt,55,0.03
sentcomp,N,least-neg-abs_pinned_rt,56,0.214
sentcomp,N,least-neg-abs_pinned_rt,57,0.003
sentcomp,N,least-neg-abs_pinned_rt,58,0.006
sentcomp,N,least-neg-abs_rh,10,0.001
sentcomp,N,least-neg-abs_rh,12,0.08
sentcomp,N,least-neg-abs_rh,13,0.21
sentcomp,N,least-neg-abs_rh,14,0.251
sentcomp,N,least-neg-abs_rh,15,0.168
sentcomp,N,least-neg-abs_rh,16,0.125
sentcomp,N,least-neg-abs_rh,17,0.078
sentcomp,N,least-neg-abs_rh,18,0.087
sentcomp,N,least-neg-abs_rl,1,0.501
sentcomp,N,least-neg-abs_rl,2,0.49
sentcomp,N,least-neg-abs_rl,3,0.009
sentcomp,N,least-neg-abs_rt,1,0.494
sentcomp,N,least-neg-abs_rt,2,0.161
sentcomp,N,least-neg-abs_rt,3,0.345
sentcomp,N,neg-abs_pinned_rh,36,0.001
sentcomp,N,neg-abs_pinned_rh,37,0.002
sentcomp,N,neg-abs_pinned_rh,38,0.025
sentcomp,N,neg-abs_pinned_rh,39,0.02
sentcomp,N,neg-abs_pinned_rh,40,0.163
sentcomp,N,neg-abs_pinned_rh,41,0.065
sentcomp,N,neg-abs_pinned_rh,42,0.37
sentcomp,N,neg-abs_pinned_rh,43,0.103
sentcomp,N,neg-abs_pinned_rh,44,0.194
sentcomp,N,neg-abs_pinned_rh,45,0.019
sentcomp,N,neg-abs_pinned_rh,46,0.038
sentcomp,N,neg-abs_pinned_rl,59,0.002
sentcomp,N,neg-abs_pinned_rl,60,0.056
sentcomp,N,neg-abs_pinned_rl,61,0.856
sentcomp,N,neg-abs_pinned_rl,62,0.036
sentcomp,N,neg-abs_pinned_rl,63,0.05
sentcomp,N,neg-abs_pinned_rt,49,0.001
sentcomp,N,neg-abs_pinned_rt,51,0.001
sentcomp,N,neg-abs_pinned_rt,52,0.001
sentcomp,N,neg-abs_pinned_rt,53,0.04
sentcomp,N,neg-abs_pinned_rt,54,0.008
sentcomp,N,neg-abs_pinned_rt,55,0.046
sentcomp,N,neg-abs_pinned_rt,56,0.022
sentcomp,N,neg-abs_pinned_rt,57,0.417
sentcomp,N,neg-abs_pinned_rt,58,0.084
sentcomp,N,neg-abs_pinned_rt,59,0.379
sentcomp,N,neg-abs_pinned_rt,60,0.001
sentcomp,N,neg-abs_rh,41,0.02
sentcomp,N,neg-abs_rh,42,0.005
sentcomp,N,neg-abs_rh,43,0.197
sentcomp,N,neg-abs_rh,44,0.084
sentcomp,N,neg-abs_rh,45,0.508
sentcomp,N,neg-abs_rh,46,0.026
sentcomp,N,neg-abs_rh,47,0.146
sentcomp,N,neg-abs_rh,48,0.003
sentcomp,N,neg-abs_rh,49,0.011
sentcomp,N,neg-abs_rl,61,0.008
sentcomp,N,neg-abs_rl,62,0.771
sentcomp,N,neg-abs_rl,63,0.099
sentcomp,N,neg-abs_rl,64,0.122
sentcomp,N,neg-abs_rt,56,0.002
sentcomp,N,neg-abs_rt,57,0.002
sentcomp,N,neg-abs_rt,58,0.043
sentcomp,N,neg-abs_rt,59,0.029
sentcomp,N,neg-abs_rt,60,0.867
sentcomp,N,neg-abs_rt,61,0.049
sentcomp,N,neg-abs_rt,62,0.008
sentcomp,N,pin-pred-lr_pinned_rh,22,0.004
sentcomp,N,pin-pred-lr_pinned_rh,23,0.021
sentcomp,N,pin-pred-lr_pinned_rh,24,0.078
sentcomp,N,pin-pred-lr_pinned_rh,25,0.19
sentcomp,N,pin-pred-lr_pinned_rh,26,0.143
sentcomp,N,pin-pred-lr_pinned_rh,27,0.193
sentcomp,N,pin-pred-lr_pinned_rh,28,0.117
sentcomp,N,pin-pred-lr_pinned_rh,29,0.155
sentcomp,N,pin-pred-lr_pinned_rh,30,0.045
sentcomp,N,pin-pred-lr_pinned_rh,31,0.052
sentcomp,N,pin-pred-lr_pinned_rh,33,0.002
sentcomp,N,pin-pred-lr_pinned_rl,35,0.001
sentcomp,N,pin-pred-lr_pinned_rl,36,0.007
sentcomp,N,pin-pred-lr_pinned_rl,37,0.046
sentcomp,N,pin-pred-lr_pinned_rl,38,0.074
sentcomp,N,pin-pred-lr_pinned_rl,39,0.383
sentcomp,N,pin-pred-lr_pinned_rl,40,0.111
sentcomp,N,pin-pred-lr_pinned_rl,41,0.247
sentcomp,N,pin-pred-lr_pinned_rl,42,0.056
sentcomp,N,pin-pred-lr_pinned_rl,43,0.029
sentcomp,N,pin-pred-lr_pinned_rl,44,0.023
sentcomp,N,pin-pred-lr_pinned_rl,45,0.016
sentcomp,N,pin-pred-lr_pinned_rl,46,0.003
sentcomp,N,pin-pred-lr_pinned_rl,47,0.004
sentcomp,N,pin-pred-lr_pinned_rt,12,0.001
sentcomp,N,pin-pred-lr_pinned_rt,13,0.014
sentcomp,N,pin-pred-lr_pinned_rt,14,0.041
sentcomp,N,pin-pred-lr_pinned_rt,15,0.06
sentcomp,N,pin-pred-lr_pinned_rt,16,0.098
sentcomp,N,pin-pred-lr_pinned_rt,17,0.12
sentcomp,N,pin-pred-lr_pinned_rt,18,0.188
sentcomp,N,pin-pred-lr_pinned_rt,19,0.173
sentcomp,N,pin-pred-lr_pinned_rt,20,0.088
sentcomp,N,pin-pred-lr_pinned_rt,21,0.182
sentcomp,N,pin-pred-lr_pinned_rt,22,0.013
sentcomp,N,pin-pred-lr_pinned_rt,23,0.008
sentcomp,N,pin-pred-lr_pinned_rt,24,0.006
sentcomp,N,pin-pred-lr_pinned_rt,25,0.002
sentcomp,N,pin-pred-lr_pinned_rt,26,0.002
sentcomp,N,pin-pred-lr_pinned_rt,27,0.003
